Work,KL1,KD0,KD2,CL1,CD0,CD2_theta,(L/D)_max,AOA_max (deg),CL,CD,Wing Area (S),Span (b),Chord (c)
Synth_920,93.86752264838428,4.9258685353656455,470.5867238028882,0.7509,0.0394,3.7647,0.97,5.86,0.0768,0.0788,0.1041,0.79,0.132
Synth_921,125.48127130344352,4.25129006335365,478.7381391214587,1.0039,0.034,3.8299,1.39,5.4,0.0946,0.068,0.0846,0.712,0.119
Synth_922,293.46860236657835,2.12399268903422,100.67625640696036,2.3477,0.017,0.8054,10.03,8.32,0.341,0.034,0.0235,0.375,0.063
Synth_923,201.87742129669115,2.087308725294706,263.89676717714866,1.615,0.0167,2.1112,4.3,5.1,0.1436,0.0334,0.0557,0.578,0.096
Synth_924,271.8457166435278,2.566509924317174,282.3628587580122,2.1748,0.0205,2.2589,5.05,5.46,0.2073,0.0411,0.0386,0.481,0.08
Synth_925,286.80450273532773,4.886669156385205,341.4317683041326,2.2944,0.0391,2.7315,3.51,6.85,0.2745,0.0782,0.0291,0.418,0.07
Synth_926,104.88244376112846,1.6836326924581737,195.38305247064977,0.8391,0.0135,1.5631,2.89,5.32,0.0779,0.0269,0.1027,0.785,0.131
Synth_927,284.3192753130904,2.124987025935058,57.52152385602395,2.2746,0.017,0.4602,12.86,11.01,0.4372,0.034,0.0183,0.331,0.055
Synth_928,175.803536122362,1.7898843725909477,259.16315256195463,1.4064,0.0143,2.0733,4.08,4.76,0.1169,0.0286,0.0684,0.641,0.107
Synth_929,107.33175201868936,6.046667823673039,121.55991199185584,0.8587,0.0484,0.9725,1.98,12.78,0.1915,0.0967,0.0418,0.501,0.083
Synth_930,123.27590294678532,4.377496518615409,357.2147610991282,0.9862,0.035,2.8577,1.56,6.34,0.1092,0.07,0.0733,0.663,0.111
Synth_931,139.95728884212036,2.38717363924102,554.4221961097135,1.1197,0.0191,4.4354,1.92,3.76,0.0735,0.0382,0.1089,0.808,0.135
Synth_932,262.99233774568734,4.987015766617342,409.6655363731346,2.1039,0.0399,3.2773,2.91,6.32,0.2321,0.0798,0.0345,0.455,0.076
Synth_933,315.7867263377861,6.362089089319376,217.7020367008897,2.5263,0.0509,1.7416,4.24,9.79,0.4319,0.1018,0.0185,0.333,0.056
Synth_934,92.48511583388805,4.592469305520149,292.05859337777144,0.7399,0.0367,2.3365,1.26,7.18,0.0928,0.0735,0.0862,0.719,0.12
Synth_935,311.7536262848968,2.546797943433358,346.71500128539594,2.494,0.0204,2.7737,5.25,4.91,0.2138,0.0407,0.0374,0.474,0.079
Synth_936,287.52151471878506,5.147685932400045,280.9908052704905,2.3002,0.0412,2.2479,3.78,7.76,0.3113,0.0824,0.0257,0.393,0.065
Synth_937,91.66870645131168,3.122419165610454,217.5063366106096,0.7333,0.025,1.7401,1.76,6.86,0.0879,0.05,0.091,0.739,0.123
Synth_938,210.4053401573592,3.653349472299781,578.4294539092691,1.6832,0.0292,4.6274,2.29,4.55,0.1338,0.0585,0.0598,0.599,0.1
Synth_939,316.3688825600564,3.5663117159484345,339.5239272685652,2.531,0.0285,2.7162,4.55,5.87,0.2594,0.0571,0.0308,0.43,0.072
Synth_940,147.5614636694524,6.143851283317,583.0179625466483,1.1805,0.0492,4.6641,1.23,5.88,0.1212,0.0983,0.066,0.629,0.105
Synth_941,271.97394033539354,2.025332602074036,127.77410021131392,2.1758,0.0162,1.0222,8.45,7.21,0.2739,0.0324,0.0292,0.419,0.07
Synth_942,125.7322079755998,3.862484268417833,583.807842247236,1.0059,0.0309,4.6705,1.32,4.66,0.0818,0.0618,0.0978,0.766,0.128
Synth_943,171.83058146475244,3.0657476122452865,345.6290577389116,1.3746,0.0245,2.765,2.64,5.4,0.1295,0.0491,0.0618,0.609,0.101
Synth_944,202.79733195705677,4.744909797474929,105.15097717089849,1.6224,0.038,0.8412,4.54,12.17,0.3446,0.0759,0.0232,0.373,0.062
Synth_945,175.54997119912085,2.219623628695924,195.9023389243736,1.4044,0.0178,1.5672,4.21,6.1,0.1495,0.0355,0.0535,0.567,0.094
Synth_946,136.00539849744564,4.704017783558101,43.41326686372176,1.088,0.0376,0.3473,4.76,18.86,0.3582,0.0753,0.0223,0.366,0.061
Synth_947,210.93999920685343,5.522151545654992,580.9338144453806,1.6875,0.0442,4.6475,1.86,5.59,0.1645,0.0884,0.0486,0.54,0.09
Synth_948,164.49097298741063,2.344194152878786,577.2853199980888,1.3159,0.0188,4.6183,2.24,3.65,0.0839,0.0375,0.0954,0.757,0.126
Synth_949,89.54021894019115,6.477638493616686,315.03160990847914,0.7163,0.0518,2.5203,0.99,8.22,0.1027,0.1036,0.0779,0.684,0.114
Synth_950,82.1054612648293,4.773673214077345,312.82490010729646,0.6568,0.0382,2.5026,1.06,7.08,0.0811,0.0764,0.0986,0.769,0.128
Synth_951,150.4044045750724,4.4311109915687386,386.4039896298439,1.2032,0.0354,3.0912,1.82,6.14,0.1289,0.0709,0.0621,0.61,0.102
Synth_952,178.86279221420236,1.5196489411674683,571.4453808170999,1.4309,0.0122,4.5716,3.03,2.95,0.0738,0.0243,0.1084,0.807,0.134
Synth_953,154.82243297855842,1.5104014238405288,122.51490708596012,1.2386,0.0121,0.9801,5.69,6.36,0.1375,0.0242,0.0582,0.591,0.098
Synth_954,289.4003766434528,4.3984846423555854,146.36625693251534,2.3152,0.0352,1.1709,5.7,9.93,0.4013,0.0704,0.0199,0.346,0.058
Synth_955,109.86254464656687,3.491168294043684,392.8437910450557,0.8789,0.0279,3.1428,1.48,5.4,0.0829,0.0559,0.0966,0.761,0.127
Synth_956,283.3839711730079,4.51492466984074,581.7188180528965,2.2671,0.0361,4.6538,2.76,5.05,0.1997,0.0722,0.0401,0.49,0.082
Synth_957,178.00808863310294,5.366190918213146,598.7644898430432,1.4241,0.0429,4.7901,1.57,5.42,0.1348,0.0859,0.0593,0.597,0.099
Synth_958,273.0081942251257,5.058405024661442,53.34103880516027,2.1841,0.0405,0.4267,8.31,17.64,0.6726,0.0809,0.0119,0.267,0.045
Synth_959,228.18666113515968,6.173435961897993,45.636642974888574,1.8255,0.0494,0.3651,6.8,21.07,0.6714,0.0988,0.0119,0.267,0.045
Synth_960,249.07635843055476,2.377636194458057,160.7609317132559,1.9926,0.019,1.2861,6.37,6.97,0.2423,0.038,0.033,0.445,0.074
Synth_961,115.1608475288097,6.295816780715587,324.2784798550315,0.9213,0.0504,2.5942,1.27,7.98,0.1284,0.1007,0.0623,0.611,0.102
Synth_962,115.88166077237707,3.4191375142813065,210.5061158420713,0.9271,0.0274,1.684,2.16,7.3,0.1181,0.0547,0.0677,0.637,0.106
Synth_963,178.38555869761862,5.661508876572286,410.8148901720952,1.4271,0.0453,3.2865,1.85,6.73,0.1675,0.0906,0.0478,0.535,0.089
Synth_964,130.79673577905098,3.2409222858712714,182.94438623849604,1.0464,0.0259,1.4636,2.69,7.63,0.1393,0.0519,0.0574,0.587,0.098
Synth_965,213.98153896523328,2.1229894600694603,460.031431727218,1.7119,0.017,3.6803,3.42,3.89,0.1163,0.034,0.0688,0.642,0.107
Synth_966,106.83921982927788,2.55705219482049,55.6243148570413,0.8547,0.0205,0.445,4.48,12.28,0.1833,0.0409,0.0437,0.512,0.085
Synth_967,297.68820279335694,3.917650382379848,232.59569344309625,2.3815,0.0313,1.8608,4.93,7.44,0.3091,0.0627,0.0259,0.394,0.066
Synth_968,219.8873348125147,5.141664382925013,541.2379552807963,1.7591,0.0411,4.3299,2.08,5.58,0.1715,0.0823,0.0467,0.529,0.088
Synth_969,275.8026589730606,5.235909322014482,339.37896517064235,2.2064,0.0419,2.715,3.27,7.12,0.2741,0.0838,0.0292,0.419,0.07
Synth_970,209.28967227743675,6.254385165728555,426.6420144987399,1.6743,0.05,3.4131,2.03,6.94,0.2027,0.1001,0.0395,0.487,0.081
Synth_971,307.7749831361225,5.391122427202421,551.2271800702188,2.4622,0.0431,4.4098,2.82,5.67,0.2435,0.0863,0.0329,0.444,0.074
Synth_972,71.35445597158726,3.9248524758623895,122.28758867499062,0.5708,0.0314,0.9783,1.63,10.26,0.1023,0.0628,0.0782,0.685,0.114
Synth_973,88.18473435459572,3.3177321271322704,482.7026640757903,0.7055,0.0265,3.8616,1.1,4.75,0.0585,0.0531,0.1368,0.906,0.151
Synth_974,154.6028854617967,1.8241516382964595,572.1770039461976,1.2368,0.0146,4.5774,2.39,3.24,0.0698,0.0292,0.1146,0.829,0.138
Synth_975,249.74761283324065,5.198846578901588,293.4242778657716,1.998,0.0416,2.3474,3.2,7.63,0.2659,0.0832,0.0301,0.425,0.071
Synth_976,152.1004950535118,2.965582219182408,355.2324131875062,1.2168,0.0237,2.8419,2.34,5.24,0.1112,0.0474,0.072,0.657,0.11
Synth_977,85.20902469903996,6.0854082160424685,562.52008305524,0.6817,0.0487,4.5002,0.73,5.96,0.0709,0.0974,0.1128,0.823,0.137
Synth_978,205.06806279350835,3.220263814857698,424.8522952025436,1.6405,0.0258,3.3988,2.77,4.99,0.1428,0.0515,0.056,0.58,0.097
Synth_979,145.8403919573296,5.772836469243647,427.2188480522537,1.1667,0.0462,3.4178,1.47,6.66,0.1356,0.0924,0.059,0.595,0.099
Synth_980,295.62562998050026,4.4250810386281545,145.76118897122257,2.365,0.0354,1.1661,5.82,9.98,0.4121,0.0708,0.0194,0.341,0.057
Synth_981,318.4945178286726,2.685545865662955,178.3274564584766,2.548,0.0215,1.4266,7.28,7.03,0.3127,0.043,0.0256,0.392,0.065
Synth_982,169.47474684736306,1.7878893151408524,561.3337711805918,1.3558,0.0143,4.4907,2.67,3.23,0.0765,0.0286,0.1046,0.792,0.132
Synth_983,188.16129040140413,4.738747120318636,294.00456239754527,1.5053,0.0379,2.352,2.52,7.27,0.1911,0.0758,0.0419,0.501,0.084
Synth_984,112.366438012971,4.908488079634413,480.6629922522298,0.8989,0.0393,3.8453,1.16,5.79,0.0908,0.0785,0.0881,0.727,0.121
Synth_985,144.84950447819392,5.42605914695592,155.33913466632987,1.1588,0.0434,1.2427,2.49,10.71,0.2166,0.0868,0.0369,0.471,0.078
Synth_986,248.38997933940595,4.9864614743604445,496.6440330080339,1.9871,0.0399,3.9732,2.5,5.74,0.1991,0.0798,0.0402,0.491,0.082
Synth_987,309.2984712321523,5.493430940197079,202.24743577087816,2.4744,0.0439,1.618,4.64,9.44,0.4078,0.0879,0.0196,0.343,0.057
Synth_988,164.5438009124162,5.191110627864299,223.8918304311333,1.3164,0.0415,1.7911,2.41,8.72,0.2004,0.0831,0.0399,0.489,0.082
Synth_989,98.31448155021074,6.357948538506381,570.2256964743202,0.7865,0.0509,4.5618,0.82,6.05,0.0831,0.1017,0.0963,0.76,0.127
Synth_990,214.46993517674693,3.392091949248618,333.2839967358871,1.7158,0.0271,2.6663,3.19,5.78,0.1731,0.0543,0.0462,0.527,0.088
Synth_991,274.1278966462654,6.458020511088207,329.9631088899856,2.193,0.0517,2.6397,2.97,8.02,0.3068,0.1033,0.0261,0.396,0.066
Synth_992,163.74339331105378,3.031923135501825,503.7273186099573,1.3099,0.0243,4.0298,2.09,4.45,0.1016,0.0485,0.0787,0.687,0.115
Synth_993,273.3838562593286,4.637248517850004,170.4740418203359,2.1871,0.0371,1.3638,4.86,9.45,0.3607,0.0742,0.0222,0.365,0.061
Synth_994,97.15776561287583,3.7296886202846737,382.50844027216056,0.7773,0.0298,3.0601,1.29,5.66,0.0768,0.0597,0.1042,0.791,0.132
Synth_995,140.8469655377844,6.293564989477812,416.2337874027932,1.1268,0.0503,3.3299,1.38,7.05,0.1386,0.1007,0.0577,0.589,0.098
Synth_996,177.20539799722104,3.20294557084276,296.25706752990243,1.4176,0.0256,2.3701,2.88,5.96,0.1474,0.0512,0.0543,0.571,0.095
Synth_997,283.0917968923688,5.645520097531875,448.444801302403,2.2647,0.0452,3.5876,2.81,6.43,0.2541,0.0903,0.0315,0.435,0.072
Synth_998,304.5745429070424,4.115205328837505,42.79789885382127,2.4366,0.0329,0.3424,11.48,17.77,0.7556,0.0658,0.0106,0.252,0.042
Synth_999,79.42245751446153,5.717727579138254,47.48800876948081,0.6354,0.0457,0.3799,2.41,19.88,0.2205,0.0915,0.0363,0.467,0.078
Synth_1000,304.856878608112,5.70702928009994,182.11895302886472,2.4389,0.0457,1.457,4.73,10.14,0.4317,0.0913,0.0185,0.333,0.056
